gamma,crater_fraction,rms_slope_deg,chi2
520.0,0.12,16.975153729962038,112931.57510470376
520.0,0.13,17.66830017768634,106369.07153578651
520.0,0.14,18.335261606582495,100003.0806829187
520.0,0.15,18.978798834352112,93833.60261768459
520.0,0.16,19.601219151057727,87860.63741358646
520.0,0.17,20.204474237672684,82084.18514609658
520.0,0.18,20.79023247185481,76504.24589271063
520.0,0.19,21.359933362413685,71120.81973300238
520.0,0.2,21.914829231817897,65933.90674868044
520.0,0.21,22.456017618285017,60943.50702364649
520.0,0.22,22.984466804468497,56149.62064405514
520.0,0.23,23.501036175000905,51552.24769837583
520.0,0.24,24.006492628280544,47151.388277456426
520.0,0.25,24.501523938822157,42947.04247458865
520.0,0.26,24.986749735362988,38939.21038557577
520.0,0.27,25.46273059494306,35127.89210880208
520.0,0.28,25.929975633687672,31513.08774530459
520.0,0.29,26.38894888730173,28094.79739884693
520.0,0.3,26.840074709091443,24873.02117599541
520.0,0.31,27.283742364320137,21847.7591861976
520.0,0.32,27.720309962473078,19019.011541863147
520.0,0.33,28.150107840443013,16386.778358447176
520.0,0.34,28.57344148753451,13951.059754536274
520.0,0.35,28.990594085919405,11711.855851937162
520.0,0.36,29.401828726586587,9669.166775768039
520.0,0.37,29.80739035005445,7822.99265455297
520.0,0.38,30.207507452510978,6173.333620319064
520.0,0.39,30.602393591130962,4720.189808696798
520.0,0.4,30.992248716727225,3463.5613590235203
520.0,0.41,31.377260357342664,2403.4484144502258
520.0,0.42,31.75760467266784,1539.8511220517125
520.0,0.43,32.13344739610802,872.769632940319
520.0,0.44,32.504944678793535,402.2041023832537
520.0,0.45,32.87224384772684,128.15468992373508
520.0,0.46,33.23548408850701,50.621559506042765
520.0,0.47,33.59479706160449,169.60487960461364
520.0,0.48,33.950307459924076,485.10482335736145
520.0,0.49,34.30213351435102,997.1215687033377
520.0,0.5,34.650387453091355,1705.655298524904
520.0,0.51,34.995175919865545,2610.7062007946056
520.0,0.52,35.33660035537268,3712.2744687268705
520.0,0.53,35.67475734589251,5010.360300934758
520.0,0.54,36.00973894242082,6504.963901591923
520.0,0.55,36.34163295332621,8196.085480599979
520.0,0.56,36.67052321316499,10083.725253761486
520.0,0.57,36.996489829986025,12167.883442958735
520.0,0.58,37.3196094131925,14448.560276338698
520.0,0.59,37.639955283796944,16925.755988504
520.0,0.6,37.957597668704224,19599.470820710645
520.0,0.61,38.27260388048098,22469.705021072383
520.0,0.62,38.58503848391491,25536.458844772114
520.0,0.63,38.894963450531506,28799.732554280563
520.0,0.64,39.20243830211545,32259.526419582544
520.0,0.65,39.50752024417827,35915.84071841107
520.0,0.66,39.810264290219706,39768.675736489604
520.0,0.67,40.11072337754743,43818.03176778286
520.0,0.68,40.40894847534537,48063.909114756316
520.0,0.69,40.70498868561572,52506.30808864495
520.0,0.7,40.998891337560465,57145.229009731695
520.0,0.71,41.290702075916286,61980.67220763525
520.0,0.72,41.58046494370962,67012.6380216088
520.0,0.73,41.86822245985673,72241.12680084913
520.0,0.74,42.15401569199592,77666.13890481686
520.0,0.75,42.43788432490509,83287.6747035685
520.0,0.76,42.71986672482737,89105.73457810032
520.0,0.77,43.0,95120.31892070481
520.0,0.78,43.27832005765689,101331.42813534052
520.0,0.79,43.554861657752674,107739.06263801495
520.0,0.8,43.829658463635795,114343.22285718216
520.0,0.81,44.10274308987988,121143.90923415478
520.0,0.82,44.374147147465656,128141.1222235315
520.0,0.83,44.64390128649065,135334.86229364094
520.0,0.84,44.912035236570034,142725.12992700134
520.0,0.85,45.17857784507936,150311.92562079846
520.0,0.86,45.443557113378375,158095.24988738133
520.0,0.87,45.70700023114478,166075.1032547769
520.0,0.88,45.96893360893699,174251.48626722462
520.0,0.89,46.22938290909629,182624.39948573097
520.0,0.9,46.488373075090834,191193.8434886465
520.0,0.91,46.74592835939637,199959.8188722641
520.0,0.92,47.00207235000181,208922.32625144167
520.0,0.93,47.25682799562188,218081.3662602486
520.0,0.94,47.51021762969286,227436.93955263772
520.0,0.95,47.76226299322265,236989.0468031447
520.0,0.96,48.01298525656109,246737.6887076137
520.0,0.97,48.26240504015252,256682.8659839537
520.0,0.98,48.51054243432789,266824.5793729241
520.0,0.99,48.75741701819031,277162.8296389526
520.0,1.0,49.00304787764431,287697.6175709864
530.0,0.0,0.0,187850.18808780052
530.0,0.01,4.900304787764432,179469.23312591008
530.0,0.02,6.930077490618269,171279.58348316167
530.0,0.03,8.487576864981019,163281.23921122347
530.0,0.04,9.800609575528863,155474.20036316238
530.0,0.05,10.957414615908949,147858.46699348153
530.0,0.06,12.003246314140272,140434.03915815798
530.0,0.07,12.964987816843836,133200.9169146818
530.0,0.08,13.860154981236539,126159.10032209638
530.0,0.09,14.700914363293293,119308.58944103986
530.0,0.1,15.496124358363613,112649.38433378757
530.0,0.11,16.252472339396768,106181.4850642959
530.0,0.12,16.975153729962038,99904.89169824739
530.0,0.13,17.66830017768634,93819.60430309708
530.0,0.14,18.335261606582495,87925.62294812023
530.0,0.15,18.978798834352112,82222.94770446165
530.0,0.16,19.601219151057727,76711.57864518596
530.0,0.17,20.204474237672684,71391.51584533
530.0,0.18,20.79023247185481,66262.75938195622
530.0,0.19,21.359933362413685,61325.309334207945
530.0,0.2,21.914829231817897,56579.16578336635
530.0,0.21,22.456017618285017,52024.328812908825
530.0,0.22,22.984466804468497,47660.79850856936
530.0,0.23,23.501036175000905,43488.57495840065
530.0,0.24,24.006492628280544,39507.65825283811
530.0,0.25,24.501523938822157,35718.04848476567
530.0,0.26,24.986749735362988,32119.74574958382
530.0,0.27,25.46273059494306,28712.750145279493
530.0,0.28,25.929975633687672,25497.061772498222
530.0,0.29,26.38894888730173,22472.680734618436
530.0,0.3,26.840074709091443,19639.607137828018
530.0,0.31,27.283742364320137,16997.841091203347
530.0,0.32,27.720309962473078,14547.382706790608
530.0,0.33,28.150107840443013,12288.232099689785
530.0,0.34,28.57344148753451,10220.389388141104
530.0,0.35,28.990594085919405,8343.85469361435
530.0,0.36,29.401828726586587,6658.628140900808
530.0,0.37,29.80739035005445,5164.709858208247
530.0,0.38,30.207507452510978,3862.0999772587907
530.0,0.39,30.602393591130962,2750.798633389925
530.0,0.4,30.992248716727225,1830.8059656587186
530.0,0.41,31.377260357342664,1102.1221169493494
530.0,0.42,31.75760467266784,564.7472340840617
530.0,0.43,32.13344739610802,218.6814679377119
530.0,0.44,32.504944678793535,63.92497355597356
530.0,0.45,32.87224384772684,100.47791027737385
530.0,0.46,33.23548408850701,328.3404418592774
530.0,0.47,33.59479706160449,747.5127366079791
530.0,0.48,33.950307459924076,1357.994967513054
530.0,0.49,34.30213351435102,2159.7873123860727
530.0,0.5,34.650387453091355,3152.889954003931
530.0,0.51,34.995175919865545,4337.303080256866
530.0,0.52,35.33660035537268,5713.026884301406
530.0,0.53,35.67475734589251,7280.0615647184
530.0,0.54,36.00973894242082,9038.407325676311
530.0,0.55,36.34163295332621,10988.06437710001
530.0,0.56,36.67052321316499,13129.032934845201
530.0,0.57,36.996489829986025,15461.313220878776
530.0,0.58,37.3196094131925,17984.905463465326
530.0,0.59,37.639955283796944,20699.80989735985
530.0,0.6,37.957597668704224,23606.02676400717
530.0,0.61,38.27260388048098,26703.5563117482
530.0,0.62,38.58503848391491,29992.39879603321
530.0,0.63,38.894963450531506,33472.55447964256
530.0,0.64,39.20243830211545,37144.02363291505
530.0,0.65,39.50752024417827,41006.80653398418
530.0,0.66,39.810264290219706,45060.9034690228
530.0,0.67,40.11072337754743,49306.31473249623
530.0,0.68,40.40894847534537,53743.04062742432
530.0,0.69,40.70498868561572,58371.081465652846
530.0,0.7,40.998891337560465,63190.43756813465
530.0,0.71,41.290702075916286,68201.10926522044
530.0,0.72,41.58046494370962,73403.09689696044
530.0,0.73,41.86822245985673,78796.4008134167
530.0,0.74,42.15401569199592,84381.0213749867
530.0,0.75,42.43788432490509,90156.95895273871
530.0,0.76,42.71986672482737,96124.21392875946
530.0,0.77,43.0,102282.78669651438
530.0,0.78,43.27832005765689,108632.67766122123
530.0,0.79,43.554861657752674,115173.88724023743
530.0,0.8,43.829658463635795,121906.41586346184
530.0,0.81,44.10274308987988,128830.26397375151
530.0,0.82,44.374147147465656,135945.4320273538
530.0,0.83,44.64390128649065,143251.92049435526
530.0,0.84,44.912035236570034,150749.72985914684
530.0,0.85,45.17857784507936,158438.8606209071
530.0,0.86,45.443557113378375,166319.31329410372
530.0,0.87,45.70700023114478,174391.0884090144
530.0,0.88,45.96893360893699,182654.18651226748
530.0,0.89,46.22938290909629,191108.6081674037
530.0,0.9,46.488373075090834,199754.35395545958
530.0,0.91,46.74592835939637,208591.42447557356
530.0,0.92,47.00207235000181,217619.82034561614
530.0,0.93,47.25682799562188,226839.54220284437
530.0,0.94,47.51021762969286,236250.59070458263
530.0,0.95,47.76226299322265,245852.9665289304
530.0,0.96,48.01298525656109,255646.67037549795
530.0,0.97,48.26240504015252,265631.7029661718
530.0,0.98,48.51054243432789,275808.065045911
530.0,0.99,48.75741701819031,286175.7573835764
530.0,1.0,49.00304787764431,296734.7807727916
540.0,0.0,0.0,170318.04858195173
540.0,0.01,4.900304787764432,162445.33183290358
540.0,0.02,6.930077490618269,154758.9652092669
540.0,0.03,8.487576864981019,147258.94876227895
540.0,0.04,9.800609575528863,139945.28254457633
540.0,0.05,10.957414615908949,132817.9666102317
540.0,0.06,12.003246314140272,125877.00101479208
540.0,0.07,12.964987816843836,119122.38581531824
540.0,0.08,13.860154981236539,112554.12107042487
540.0,0.09,14.700914363293293,106172.20684032237
540.0,0.1,15.496124358363613,99976.6431868595
540.0,0.11,16.252472339396768,93967.43017356737
540.0,0.12,16.975153729962038,88144.56786570481
540.0,0.13,17.66830017768634,82508.05633030496
540.0,0.14,18.335261606582495,77057.8956362232
540.0,0.15,18.978798834352112,71794.08585418666
540.0,0.16,19.601219151057727,66716.62705684494
540.0,0.17,20.204474237672684,61825.519318822546
540.0,0.18,20.79023247185481,57120.762716772704
540.0,0.19,21.359933362413685,52602.357329433
540.0,0.2,21.914829231817897,48270.30323768239
540.0,0.21,22.456017618285017,44124.60052460028
540.0,0.22,22.984466804468497,40165.24927552688
540.0,0.23,23.501036175000905,36392.24957812594
540.0,0.24,24.006492628280544,32805.601522448946
540.0,0.25,24.501523938822157,29405.305201001447
540.0,0.26,24.986749735362988,26191.360708811426
540.0,0.27,25.46273059494306,23163.768143499656
540.0,0.28,25.929975633687672,20322.52760535226
540.0,0.29,26.38894888730173,17667.6391973955
540.0,0.3,26.840074709091443,15199.103025472838
540.0,0.31,27.283742364320137,12916.919198324433
540.0,0.32,27.720309962473078,10821.087827669058
540.0,0.33,28.150107840443013,8911.609028288556
540.0,0.34,28.57344148753451,7188.482918114982
540.0,0.35,28.990594085919405,5651.7096183203985
540.0,0.36,29.401828726586587,4301.289253409556
540.0,0.37,29.80739035005445,3137.2219513154796
540.0,0.38,30.207507452510978,2159.5078434980474
540.0,0.39,30.602393591130962,1368.1470650457336
540.0,0.4,30.992248716727225,763.1397547805649
540.0,0.41,31.377260357342664,344.4860553664491
540.0,0.42,31.75760467266784,112.18611342095497
540.0,0.43,32.13344739610802,66.24007963071831
540.0,0.44,32.504944678793535,206.6481088705429
540.0,0.45,32.87224384772684,533.4103603263804
540.0,0.46,33.23548408850701,1046.5269976223008
540.0,0.47,33.59479706160449,1745.9981889516034
540.0,0.48,33.950307459924076,2631.824107212244
540.0,0.49,34.30213351435102,3704.004930146671
540.0,0.5,34.650387453091355,4962.540840486319
540.0,0.51,34.995175919865545,6407.432026100859
540.0,0.52,35.33660035537268,8038.6786801524095
540.0,0.53,35.67475734589251,9856.281001254916
540.0,0.54,36.00973894242082,11860.239193638845
540.0,0.55,36.34163295332621,14050.5534673214
540.0,0.56,36.67052321316499,16427.224038282533
540.0,0.57,36.996489829986025,18990.251128646796
540.0,0.58,37.3196094131925,21739.63496687164
540.0,0.59,37.639955283796944,24675.375787941754
540.0,0.6,37.957597668704224,27797.473833570366
540.0,0.61,38.27260388048098,31105.92935240737
540.0,0.62,38.58503848391491,34600.74260025462
540.0,0.63,38.894963450531506,38281.913840288704
540.0,0.64,39.20243830211545,42149.44334329147
540.0,0.65,39.50752024417827,46203.331387888604
540.0,0.66,39.810264290219706,50443.578260796596
540.0,0.67,40.11072337754743,54870.18425707837
540.0,0.68,40.40894847534537,59483.14968040795
540.0,0.69,40.70498868561572,64282.47484334456
540.0,0.7,40.998891337560465,69268.16006761664
540.0,0.71,41.290702075916286,74440.20568441554
540.0,0.72,41.58046494370962,79798.61203470045
540.0,0.73,41.86822245985673,85343.37946951369
540.0,0.74,42.15401569199592,91074.50835030801
540.0,0.75,42.43788432490509,96991.99904928544
540.0,0.76,42.71986672482737,103095.85194974852
540.0,0.77,43.0,109386.06744646469
540.0,0.78,43.27832005765689,115862.64594604383
540.0,0.79,43.554861657752674,122525.58786733003
540.0,0.8,43.829658463635795,129374.89364180778
540.0,0.81,44.10274308987988,136410.5637140233
540.0,0.82,44.374147147465656,143632.59854202194
540.0,0.83,44.64390128649065,151040.99859780184
540.0,0.84,44.912035236570034,158635.76436778466
540.0,0.85,45.17857784507936,166416.89635330456
540.0,0.86,45.443557113378375,174384.39507111572
540.0,0.87,45.70700023114478,182538.2610539191
540.0,0.88,45.96893360893699,190878.49485090998
540.0,0.89,46.22938290909629,199405.09702834632
540.0,0.9,46.488373075090834,208118.06817013945
540.0,0.91,46.74592835939637,217017.40887846763
540.0,0.92,47.00207235000181,226103.11977441417
540.0,0.93,47.25682799562188,235375.2014986302
540.0,0.94,47.51021762969286,244833.65471202397
540.0,0.95,47.76226299322265,254478.48009647816
540.0,0.96,48.01298525656109,264309.67835559463
540.0,0.97,48.26240504015252,274327.25021547015
540.0,0.98,48.51054243432789,284531.1964255037
540.0,0.99,48.75741701819031,294921.51775923563
540.0,1.0,49.00304787764431,305498.21501522174
550.0,0.0,0.0,154280.02519567034
550.0,0.01,4.900304787764432,146886.10013357928
550.0,0.02,6.930077490618269,139673.80920693267
550.0,0.03,8.487576864981019,132643.15246654928
550.0,0.04,9.800609575528863,125794.1299646473
550.0,0.05,10.957414615908949,119126.74175488196
550.0,0.06,12.003246314140272,112640.98789238365
550.0,0.07,12.964987816843836,106336.86843379732
550.0,0.08,13.860154981236539,100214.38343732335
550.0,0.09,14.700914363293293,94273.53296275901
550.0,0.1,15.496124358363613,88514.31707154165
550.0,0.11,16.252472339396768,82936.73582679279
550.0,0.12,16.975153729962038,77540.78929336378
550.0,0.13,17.66830017768634,72326.47753788257
550.0,0.14,18.335261606582495,67293.80062880191
550.0,0.15,18.978798834352112,62442.75863644915
550.0,0.16,19.601219151057727,57773.35163307717
550.0,0.17,20.204474237672684,53285.57969291721
550.0,0.18,20.79023247185481,48979.44289223296
550.0,0.19,21.359933362413685,44854.94130937637
550.0,0.2,21.914829231817897,40912.07502484523
550.0,0.21,22.456017618285017,37150.84412134236
550.0,0.22,22.984466804468497,33571.24868383648
550.0,0.23,23.501036175000905,30173.288799625283
550.0,0.24,24.006492628280544,26956.96455839999
550.0,0.25,24.501523938822157,23922.276052312132
550.0,0.26,24.986749735362988,21069.223376042315
550.0,0.27,25.46273059494306,18397.80662687103
550.0,0.28,25.929975633687672,15908.025904751712
550.0,0.29,26.38894888730173,13599.881312385973
550.0,0.3,26.840074709091443,11473.3729553012
550.0,0.31,27.283742364320137,9528.50094193058
550.0,0.32,27.720309962473078,7765.2653836955615
550.0,0.33,28.150107840443013,6183.666395090925
550.0,0.34,28.57344148753451,4783.704093772466
550.0,0.35,28.990594085919405,3565.3786006475075
550.0,0.36,29.401828726586587,2528.6900399681726
550.0,0.37,29.80739035005445,1673.6385394276942
550.0,0.38,30.207507452510978,1000.2242302597181
550.0,0.39,30.602393591130962,508.44724734078136
550.0,0.4,30.992248716727225,198.30772929606007
550.0,0.41,31.377260357342664,69.80581860852496
550.0,0.42,31.75760467266784,122.94166173157812
550.0,0.43,32.13344739610802,357.71540920534176
550.0,0.44,32.504944678793535,774.1272157767102
550.0,0.45,32.87224384772684,1372.1772405232955
550.0,0.46,33.23548408850701,2151.865646981413
550.0,0.47,33.59479706160449,3113.192603278269
550.0,0.48,33.950307459924076,4256.158282268492
550.0,0.49,34.30213351435102,5580.762861675127
550.0,0.5,34.650387453091355,7087.00652423534
550.0,0.51,34.995175919865545,8774.88945785094
550.0,0.52,35.33660035537268,10644.411855743914
550.0,0.53,35.67475734589251,12695.573916617173
550.0,0.54,36.00973894242082,14928.3758448207
550.0,0.55,36.34163295332621,17342.817850523283
550.0,0.56,36.67052321316499,19938.90014989005
550.0,0.57,36.996489829986025,22716.622965266066
550.0,0.58,37.3196094131925,25675.98652536622
550.0,0.59,37.639955283796944,28816.99106547146
550.0,0.6,37.957597668704224,32139.636827631934
550.0,0.61,38.27260388048098,35643.92406087706
550.0,0.62,38.58503848391491,39329.853021432915
550.0,0.63,38.894963450531506,43197.42397294709
550.0,0.64,39.20243830211545,47246.63718672149
550.0,0.65,39.50752024417827,51477.49294195327
550.0,0.66,39.810264290219706,55889.99152598421
550.0,0.67,40.11072337754743,60484.13323455889
550.0,0.68,40.40894847534537,65259.91837209208
550.0,0.69,40.70498868561572,70217.34725194561
550.0,0.7,40.998891337560465,75356.42019671529
550.0,0.71,41.290702075916286,80677.1375385277
550.0,0.72,41.58046494370962,86179.49961934828
550.0,0.73,41.86822245985673,91863.50679130001
